,title,start_time,end_time,exercise_title,exercise_notes,set_index,set_type,weight_kg,reps,duration_seconds,day,month,year,m-y
753,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Seated Dip Machine,,2,normal,50.0,12,,21,9,2023,09-2023
754,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Seated Dip Machine,,3,normal,50.0,12,,21,9,2023,09-2023
755,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Seated Shoulder Press (Machine),,1,normal,35.0,11,,21,9,2023,09-2023
756,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Seated Shoulder Press (Machine),,2,normal,35.0,9,,21,9,2023,09-2023
757,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Seated Shoulder Press (Machine),,3,normal,30.0,9,,21,9,2023,09-2023
758,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Lateral Raise (Cable),,1,normal,7.0,12,,21,9,2023,09-2023
759,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Lateral Raise (Cable),,2,normal,7.0,12,,21,9,2023,09-2023
760,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Lateral Raise (Cable),,3,normal,7.0,12,,21,9,2023,09-2023
761,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Triceps Pushdown,,1,normal,35.0,12,,21,9,2023,09-2023
762,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Triceps Pushdown,,2,normal,35.0,12,,21,9,2023,09-2023
763,Pecho-tríceps,2023-09-21 11:46:00,2023-09-21 13:16:00,Triceps Pushdown,,3,normal,40.0,9,,21,9,2023,09-2023
764,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Bicep Curl (Dumbbell),,1,normal,7.0,9,,20,9,2023,09-2023
765,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Bicep Curl (Dumbbell),,2,normal,7.0,8,,20,9,2023,09-2023
766,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Bicep Curl (Dumbbell),,3,normal,7.0,5,,20,9,2023,09-2023
767,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Lat Pulldown (Cable),,1,normal,50.0,11,,20,9,2023,09-2023
768,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Lat Pulldown (Cable),,2,normal,50.0,9,,20,9,2023,09-2023
769,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Lat Pulldown (Cable),,3,normal,45.0,12,,20,9,2023,09-2023
770,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Chin Ups (Cable),,1,normal,50.0,12,,20,9,2023,09-2023
771,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Chin Ups (Cable),,2,normal,50.0,6,,20,9,2023,09-2023
772,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Chin Ups (Cable),,3,normal,45.0,12,,20,9,2023,09-2023
773,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Seated Cable Row - Bar Grip,,1,normal,35.0,12,,20,9,2023,09-2023
774,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Seated Cable Row - Bar Grip,,2,normal,35.0,12,,20,9,2023,09-2023
775,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Seated Cable Row - Bar Grip,,3,normal,35.0,12,,20,9,2023,09-2023
776,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Dumbbell Row,,1,normal,9.5,12,,20,9,2023,09-2023
777,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Dumbbell Row,,2,normal,11.0,12,,20,9,2023,09-2023
778,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Shrug (Dumbbell),,1,normal,12.0,12,,20,9,2023,09-2023
779,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Shrug (Dumbbell),,2,normal,12.0,12,,20,9,2023,09-2023
780,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Shrug (Dumbbell),,3,normal,12.0,12,,20,9,2023,09-2023
781,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Face Pull,,1,normal,30.0,12,,20,9,2023,09-2023
782,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Face Pull,,2,normal,30.0,12,,20,9,2023,09-2023
783,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Face Pull,,3,normal,35.0,11,,20,9,2023,09-2023
784,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Pull Up,,1,normal,,2,,20,9,2023,09-2023
785,Espalda-Bíceps,2023-09-20 11:43:00,2023-09-20 12:57:00,Chin Up,,1,normal,,5,,20,9,2023,09-2023
786,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Bench Press (Barbell),,1,normal,47.6,12,,18,9,2023,09-2023
787,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Bench Press (Barbell),,2,normal,47.6,12,,18,9,2023,09-2023
788,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Bench Press (Barbell),,3,normal,47.6,11,,18,9,2023,09-2023
789,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Iso-Lateral Chest Press (Machine),,1,normal,31.8,12,,18,9,2023,09-2023
790,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Iso-Lateral Chest Press (Machine),,2,normal,31.8,12,,18,9,2023,09-2023
791,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Iso-Lateral Chest Press (Machine),,3,normal,31.8,12,,18,9,2023,09-2023
792,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Cable Fly Crossovers,,1,normal,15.0,12,,18,9,2023,09-2023
793,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Cable Fly Crossovers,,2,normal,15.0,12,,18,9,2023,09-2023
794,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Cable Fly Crossovers,,3,normal,15.0,12,,18,9,2023,09-2023
795,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Seated Dip Machine,,1,normal,50.0,11,,18,9,2023,09-2023
796,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Seated Dip Machine,,2,normal,50.0,8,,18,9,2023,09-2023
797,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Seated Dip Machine,,3,normal,45.0,11,,18,9,2023,09-2023
798,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Seated Shoulder Press (Machine),,1,normal,30.0,12,,18,9,2023,09-2023
799,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Seated Shoulder Press (Machine),,2,normal,30.0,10,,18,9,2023,09-2023
800,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Seated Shoulder Press (Machine),,3,normal,30.0,10,,18,9,2023,09-2023
801,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Lateral Raise (Cable),,1,normal,7.0,12,,18,9,2023,09-2023
802,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Lateral Raise (Cable),,2,normal,7.0,12,,18,9,2023,09-2023
803,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Lateral Raise (Cable),,3,normal,7.0,12,,18,9,2023,09-2023
804,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Triceps Pushdown,,1,normal,35.0,12,,18,9,2023,09-2023
805,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Triceps Pushdown,,2,normal,35.0,12,,18,9,2023,09-2023
806,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Triceps Pushdown,,3,normal,35.0,12,,18,9,2023,09-2023
807,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Cable Overhead (Extensión De Triceps),,1,normal,15.0,12,,18,9,2023,09-2023
808,Pecho-tríceps,2023-09-18 11:49:00,2023-09-18 13:14:00,Cable Overhead (Extensión De Triceps),,2,normal,15.0,12,,18,9,2023,09-2023
809,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Bicep Curl (Dumbbell),,1,normal,7.0,12,,14,9,2023,09-2023
810,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Bicep Curl (Dumbbell),,2,normal,7.0,5,,14,9,2023,09-2023
811,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Bicep Curl (Dumbbell),,3,normal,7.0,5,,14,9,2023,09-2023
812,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Lat Pulldown (Cable),,1,normal,50.0,10,,14,9,2023,09-2023
813,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Lat Pulldown (Cable),,2,normal,50.0,7,,14,9,2023,09-2023
814,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Lat Pulldown (Cable),,3,normal,45.0,12,,14,9,2023,09-2023
815,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Chin Ups (Cable),,1,normal,50.0,7,,14,9,2023,09-2023
816,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Chin Ups (Cable),,2,normal,45.0,12,,14,9,2023,09-2023
817,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Chin Ups (Cable),,3,normal,45.0,12,,14,9,2023,09-2023
818,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Seated Cable Row - Bar Grip,,1,normal,35.0,10,,14,9,2023,09-2023
819,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Seated Cable Row - Bar Grip,,2,normal,30.0,12,,14,9,2023,09-2023
820,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Seated Cable Row - Bar Grip,,3,normal,30.0,12,,14,9,2023,09-2023
821,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Single Arm Cable Row,,1,normal,25.0,12,,14,9,2023,09-2023
822,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Single Arm Cable Row,,2,normal,25.0,12,,14,9,2023,09-2023
823,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Single Arm Cable Row,,3,normal,25.0,12,,14,9,2023,09-2023
824,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Face Pull,,1,normal,25.0,12,,14,9,2023,09-2023
825,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Face Pull,,2,normal,30.0,12,,14,9,2023,09-2023
826,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Face Pull,,3,normal,30.0,12,,14,9,2023,09-2023
827,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Pull Up,,1,normal,,2,,14,9,2023,09-2023
828,Espalda-Bíceps,2023-09-14 11:31:00,2023-09-14 12:42:00,Chin Up,,1,normal,,3,,14,9,2023,09-2023
829,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Bench Press (Barbell),,1,normal,45.0,12,,13,9,2023,09-2023
830,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Bench Press (Barbell),,2,normal,45.0,12,,13,9,2023,09-2023
831,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Bench Press (Barbell),,3,normal,45.0,12,,13,9,2023,09-2023
832,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Iso-Lateral Chest Press (Machine),,1,normal,31.8,12,,13,9,2023,09-2023
833,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Iso-Lateral Chest Press (Machine),,2,normal,31.8,12,,13,9,2023,09-2023
834,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Iso-Lateral Chest Press (Machine),,3,normal,31.8,11,,13,9,2023,09-2023
835,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Cable Fly Crossovers,,1,normal,15.0,12,,13,9,2023,09-2023
836,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Cable Fly Crossovers,,2,normal,15.0,12,,13,9,2023,09-2023
837,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Cable Fly Crossovers,,3,normal,15.0,11,,13,9,2023,09-2023
838,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Seated Shoulder Press (Machine),,1,normal,30.0,12,,13,9,2023,09-2023
839,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Seated Shoulder Press (Machine),,2,normal,30.0,10,,13,9,2023,09-2023
840,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Seated Shoulder Press (Machine),,3,normal,30.0,12,,13,9,2023,09-2023
841,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Seated Dip Machine,,1,normal,45.0,12,,13,9,2023,09-2023
842,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Seated Dip Machine,,2,normal,45.0,12,,13,9,2023,09-2023
843,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Seated Dip Machine,,3,normal,45.0,12,,13,9,2023,09-2023
844,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Lateral Raise (Cable),,1,normal,7.0,12,,13,9,2023,09-2023
845,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Lateral Raise (Cable),,2,normal,7.0,12,,13,9,2023,09-2023
846,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Lateral Raise (Cable),,3,normal,7.0,12,,13,9,2023,09-2023
847,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Triceps Pushdown,,1,normal,35.0,12,,13,9,2023,09-2023
848,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Triceps Pushdown,,2,normal,35.0,12,,13,9,2023,09-2023
849,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Triceps Pushdown,,3,normal,35.0,12,,13,9,2023,09-2023
850,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Cable Overhead (Extensión De Triceps),,1,normal,15.0,7,,13,9,2023,09-2023
851,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Cable Overhead (Extensión De Triceps),,2,normal,10.0,12,,13,9,2023,09-2023
852,Pecho-tríceps,2023-09-13 11:40:00,2023-09-13 12:56:00,Cable Overhead (Extensión De Triceps),,3,normal,15.0,9,,13,9,2023,09-2023
853,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Bicep Curl (Dumbbell),,1,normal,7.0,12,,8,9,2023,09-2023
854,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Bicep Curl (Dumbbell),,2,normal,7.0,12,,8,9,2023,09-2023
855,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Bicep Curl (Dumbbell),,3,normal,7.0,11,,8,9,2023,09-2023
856,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Lat Pulldown (Cable),,1,normal,40.0,12,,8,9,2023,09-2023
857,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Lat Pulldown (Cable),,2,normal,40.0,12,,8,9,2023,09-2023
858,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Seated Cable Row - Bar Grip,,1,normal,30.0,12,,8,9,2023,09-2023
859,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Seated Cable Row - Bar Grip,,2,normal,30.0,12,,8,9,2023,09-2023
860,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Seated Cable Row - Bar Grip,,3,normal,30.0,12,,8,9,2023,09-2023
861,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Single Arm Cable Row,,1,normal,30.0,12,,8,9,2023,09-2023
862,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Single Arm Cable Row,,2,normal,25.0,12,,8,9,2023,09-2023
863,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Single Arm Cable Row,,3,normal,25.0,12,,8,9,2023,09-2023
864,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Shrug (Dumbbell),,1,normal,12.0,12,,8,9,2023,09-2023
865,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Shrug (Dumbbell),,2,normal,12.0,12,,8,9,2023,09-2023
866,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Shrug (Dumbbell),,3,normal,12.0,12,,8,9,2023,09-2023
867,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Face Pull,,1,normal,30.0,12,,8,9,2023,09-2023
868,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Face Pull,,2,normal,30.0,12,,8,9,2023,09-2023
869,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Face Pull,,3,normal,30.0,12,,8,9,2023,09-2023
870,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Pull Up,,1,normal,,3,,8,9,2023,09-2023
871,Espalda-Bíceps,2023-09-08 11:53:00,2023-09-08 12:53:00,Chin Up,,1,normal,,2,,8,9,2023,09-2023
872,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Bicep Curl (Dumbbell),,1,normal,8.0,12,,30,5,2023,05-2023
873,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Bicep Curl (Dumbbell),,2,normal,8.0,12,,30,5,2023,05-2023
874,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Bicep Curl (Dumbbell),,3,normal,8.0,12,,30,5,2023,05-2023
875,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Lat Pulldown (Cable),,1,normal,45.0,12,,30,5,2023,05-2023
876,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Lat Pulldown (Cable),,2,normal,45.0,12,,30,5,2023,05-2023
877,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Lat Pulldown (Cable),,3,normal,45.0,12,,30,5,2023,05-2023
878,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Seated Cable Row - Bar Grip,,1,normal,40.0,12,,30,5,2023,05-2023
879,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Seated Cable Row - Bar Grip,,2,normal,40.0,12,,30,5,2023,05-2023
880,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Seated Cable Row - Bar Grip,,3,normal,40.0,12,,30,5,2023,05-2023
881,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Single Arm Cable Row,,1,normal,30.0,12,,30,5,2023,05-2023
882,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Single Arm Cable Row,,2,normal,35.0,12,,30,5,2023,05-2023
883,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Single Arm Cable Row,,3,normal,30.0,12,,30,5,2023,05-2023
884,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Hammer Curl (Dumbbell),,1,normal,7.0,12,,30,5,2023,05-2023
885,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Hammer Curl (Dumbbell),,2,normal,7.0,11,,30,5,2023,05-2023
886,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Hammer Curl (Dumbbell),,3,normal,7.0,9,,30,5,2023,05-2023
887,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Face Pull,,1,normal,35.0,12,,30,5,2023,05-2023
888,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Face Pull,,2,normal,35.0,12,,30,5,2023,05-2023
889,Espalda-Bíceps,2023-05-30 11:15:00,2023-05-30 12:27:00,Face Pull,,3,normal,35.0,12,,30,5,2023,05-2023
890,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Bench Press (Barbell),,1,normal,52.0,12,,29,5,2023,05-2023
891,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Bench Press (Barbell),,2,normal,52.0,12,,29,5,2023,05-2023
892,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Bench Press (Barbell),,3,normal,52.0,10,,29,5,2023,05-2023
893,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Iso-Lateral Chest Press (Machine),,1,normal,31.8,12,,29,5,2023,05-2023
894,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Iso-Lateral Chest Press (Machine),,2,normal,36.8,11,,29,5,2023,05-2023
895,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Iso-Lateral Chest Press (Machine),,3,normal,36.8,10,,29,5,2023,05-2023
896,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Cable Fly Crossovers,,1,normal,15.0,12,,29,5,2023,05-2023
897,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Cable Fly Crossovers,,2,normal,15.0,12,,29,5,2023,05-2023
898,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Cable Fly Crossovers,,3,normal,15.0,10,,29,5,2023,05-2023
899,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Seated Shoulder Press (Machine),,1,normal,40.0,11,,29,5,2023,05-2023
900,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Seated Shoulder Press (Machine),,2,normal,40.0,12,,29,5,2023,05-2023
901,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Seated Shoulder Press (Machine),,3,normal,40.0,12,,29,5,2023,05-2023
902,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Seated Dip Machine,,1,normal,50.0,12,,29,5,2023,05-2023
903,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Seated Dip Machine,,2,normal,50.0,12,,29,5,2023,05-2023
904,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Seated Dip Machine,,3,normal,50.0,12,,29,5,2023,05-2023
905,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Lateral Raise (Cable),,1,normal,7.0,12,,29,5,2023,05-2023
906,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Lateral Raise (Cable),,2,normal,7.0,12,,29,5,2023,05-2023
907,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Lateral Raise (Cable),,3,normal,7.0,12,,29,5,2023,05-2023
908,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Triceps Pushdown,,1,normal,40.0,12,,29,5,2023,05-2023
909,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Triceps Pushdown,,2,normal,40.0,12,,29,5,2023,05-2023
910,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Triceps Pushdown,,3,normal,40.0,12,,29,5,2023,05-2023
911,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Cable Overhead (Extensión De Triceps),,1,normal,20.0,12,,29,5,2023,05-2023
912,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Cable Overhead (Extensión De Triceps),,2,normal,20.0,12,,29,5,2023,05-2023
913,Pecho-tríceps,2023-05-29 11:23:00,2023-05-29 12:33:00,Cable Overhead (Extensión De Triceps),,3,normal,20.0,12,,29,5,2023,05-2023
914,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Bench Press (Barbell),,1,normal,55.0,12,,22,5,2023,05-2023
915,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Bench Press (Barbell),,2,normal,55.0,11,,22,5,2023,05-2023
916,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Bench Press (Barbell),,3,normal,55.0,7,,22,5,2023,05-2023
917,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Iso-Lateral Chest Press (Machine),,1,normal,31.8,12,,22,5,2023,05-2023
918,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Iso-Lateral Chest Press (Machine),,2,normal,31.8,12,,22,5,2023,05-2023
919,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Iso-Lateral Chest Press (Machine),,3,normal,31.8,12,,22,5,2023,05-2023
920,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Cable Fly Crossovers,,1,normal,15.0,12,,22,5,2023,05-2023
921,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Cable Fly Crossovers,,2,normal,15.0,12,,22,5,2023,05-2023
922,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Cable Fly Crossovers,,3,normal,15.0,12,,22,5,2023,05-2023
923,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Seated Shoulder Press (Machine),,1,normal,35.0,12,,22,5,2023,05-2023
924,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Seated Shoulder Press (Machine),,2,normal,35.0,12,,22,5,2023,05-2023
925,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Seated Shoulder Press (Machine),,3,normal,35.0,12,,22,5,2023,05-2023
926,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Seated Dip Machine,,1,normal,45.0,12,,22,5,2023,05-2023
927,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Seated Dip Machine,,2,normal,45.0,12,,22,5,2023,05-2023
928,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Seated Dip Machine,,3,normal,45.0,12,,22,5,2023,05-2023
929,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Lateral Raise (Cable),,1,normal,5.0,12,,22,5,2023,05-2023
930,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Lateral Raise (Cable),,2,normal,5.0,12,,22,5,2023,05-2023
931,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Lateral Raise (Cable),,3,normal,5.0,12,,22,5,2023,05-2023
932,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Triceps Pushdown,,1,normal,40.0,12,,22,5,2023,05-2023
933,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Triceps Pushdown,,2,normal,40.0,12,,22,5,2023,05-2023
934,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Triceps Pushdown,,3,normal,40.0,12,,22,5,2023,05-2023
935,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Cable Overhead (Extensión De Triceps),,1,normal,15.0,12,,22,5,2023,05-2023
